expansion,expansion_id,cardno,name,ruby,card_url,image_url,type,nation,race,grade,power,critical,shield,skill,gift,regulation,rarity,illustrator,effect,flavor,name_en,card_url_wiki,set_code_wiki,card_no_wiki
ブースターパック 【DZ-SS16】「伝説の先導者達」 2026/05/15(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ コロコロ（特別収録）,295,DZ-SS16/15thSP08,クロノ・ドラン,（クロノ・ドラン）,https://cf-vanguard.com/cardlist/?cardno=DZ-SS16/15thSP08&expansion=295&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_080.png,ノーマルユニット,ダークステイツ,ギアドラゴン/十二支刻獣,グレード 0,パワー 6000,クリティカル 1,シールド 5000,ブースト,-,スタンダード,15thSP,©VG15th　デザイン／伊藤彰　イラスト／椿春雨　icon:MAMEX,【自】：このユニットがライドされた時、あなたが後攻なら、１枚引く。【クロノアイコン】,-,Chrono Dran,https://cardfight.fandom.com/wiki/Chrono_Dran_(Fighter_Icon),VGE-DZ-SS16,DZ-SS16/LG27
ブースターパック 【DZ-SS16】「伝説の先導者達」 2026/05/15(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ コロコロ（特別収録）,295,DZ-SS16/15thSP09,煌天神 ウラヌス,（コウテンシン ウラヌス）,https://cf-vanguard.com/cardlist/?cardno=DZ-SS16/15thSP09&expansion=295&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_081.png,ノーマルユニット,ケテルサンクチュアリ,ノーブル/星詠,グレード 3,パワー 13000,クリティカル 1,シールド -,ツインドライブ、ペルソナライド,-,スタンダード,15thSP,©VG15th　イラスト／伊藤未生　icon:MAMEX,【永】：このカードは新右衛門アイコンを持つ別名のグレード３からノーマルライドしてもペルソナライドになる。【永】【(V)】：あなたの中央後列は星域になり、あなたのターン中、相手のヴァンガードがグレード３以上で、あなたの星域ゲージが３枚以上なら、あなたの前列のユニットすべてのパワー＋5000。【起】【(V)】【ターン1回】：【コスト】[【ソウルブラスト】(2)]することで、あなたのドロップから２枚選び、その中から１枚選び、あなたの星域ゲージとして裏で置き、１枚選び、 (R)にコールする。【新右衛門アイコン】,-,"Gleaming Lord, Uranus","https://cardfight.fandom.com/wiki/Gleaming_Lord,_Uranus_(D_Series)",VGE-DZ-SS16,DZ-SS16/LG07
ブースターパック 【DZ-SS16】「伝説の先導者達」 2026/05/15(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ コロコロ（特別収録）,295,DZ-SS16/15thSP10,舞灯のプロメテウス,（ブトウノプロメテウス）,https://cf-vanguard.com/cardlist/?cardno=DZ-SS16/15thSP10&expansion=295&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_082.png,ノーマルユニット,ケテルサンクチュアリ,ノーブル,グレード 2,パワー 10000,クリティカル 1,シールド 5000,インターセプト,-,スタンダード,15thSP,©VG15th　デザイン／萩谷薫　イラスト／寿ノ原　icon:MAMEX,【自】：このユニットが新右衛門アイコンを持つグレード３にライドされた時、あなたの山札を上から３枚見て、１枚選び、手札に加え、１枚まで選び、ソウルに置き、残りを山札の下に望む順で置く。【新右衛門アイコン】,-,Prometheus of Dancing Lights,https://cardfight.fandom.com/wiki/Prometheus_of_Dancing_Lights_(D_Series),VGE-DZ-SS16,DZ-SS16/LG32
ブースターパック 【DZ-SS16】「伝説の先導者達」 2026/05/15(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ コロコロ（特別収録）,295,DZ-SS16/15thSP11,天球のアトラス,（テンキュウノアトラス）,https://cf-vanguard.com/cardlist/?cardno=DZ-SS16/15thSP11&expansion=295&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_083.png,ノーマルユニット,ケテルサンクチュアリ,ノーブル,グレード 1,パワー 8000,クリティカル 1,シールド 5000,ブースト,-,スタンダード,15thSP,©VG15th　イラスト／桂福蔵　icon:MAMEX,【自】：このユニットがグレード０からライドして登場した時、【コスト】[ライドデッキから新右衛門アイコンを持つグレード３を１枚公開する]ことで、このファイト中、あなたは、新右衛門アイコンを持たないグレード３以上にライドできず、星域ゲージを持てる。【自】：このユニットが新右衛門アイコンを持つグレード２にライドされた時、このカードをあなたの星域ゲージとして裏で置いてよい。置いたなら、【ソウルチャージ】(1)。【新右衛門アイコン】,-,Atlas of Heavenly Sphere,https://cardfight.fandom.com/wiki/Atlas_of_Heavenly_Sphere_(D_Series),VGE-DZ-SS16,DZ-SS16/LG33
ブースターパック 【DZ-SS16】「伝説の先導者達」 2026/05/15(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ コロコロ（特別収録）,295,DZ-SS16/15thSP12,新風のパーン,（シンプウノパーン）,https://cf-vanguard.com/cardlist/?cardno=DZ-SS16/15thSP12&expansion=295&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_084.png,ノーマルユニット,ケテルサンクチュアリ,ノーブル,グレード 0,パワー 6000,クリティカル 1,シールド 5000,ブースト,-,スタンダード,15thSP,©VG15th　デザイン／kaworu　イラスト／瀬々川なこ　icon:MAMEX,【自】：このユニットがライドされた時、あなたが後攻なら、１枚引く。【新右衛門アイコン】,-,Pan of New Style,https://cardfight.fandom.com/wiki/Pan_of_New_Style_(D_Series),VGE-DZ-SS16,DZ-SS16/LG35
ブースターパック 【DZ-SS16】「伝説の先導者達」 2026/05/15(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ コロコロ（特別収録）,295,DZ-SS16/FFR01,ドラグリッター ナズルディーン,（ドラグリッター ナズルディーン）,https://cf-vanguard.com/cardlist/?cardno=DZ-SS16/FFR01&expansion=295&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_085.png,ノーマルユニット,ドラゴンエンパイア,ドラゴロイド,グレード 1,パワー 8000,クリティカル 1,シールド 5000,ブースト,-,スタンダード,FFR,麻谷知世,【自】：このユニットが、山札か手札から(R)に登場した時、このターンにあなたがペルソナシールド・チケットを手札に加えていないなら、以下を１つ行う。・【コスト】[ライドデッキからペルソナライドを持つカードを１枚公開する]ことで、ペルソナシールド・チケットを１枚手札に加える。・あなたのヴァンガードがペルソナライドを持つなら、ペルソナシールド・チケットを１枚手札に加える。【自】【(R)】：あなたがペルソナシールド・チケットをプレイした時、【コスト】[【ソウルブラスト】(1)]することで、このユニットを(G)に移動させる。,-,"Dragritter, Nasruddin","https://cardfight.fandom.com/wiki/Dragritter,_Nasruddin",VGE-DZ-SS16,DZ-SS16/004
ブースターパック 【DZ-SS16】「伝説の先導者達」 2026/05/15(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ コロコロ（特別収録）,295,DZ-SS16/FFR02,天輪神竜 ニルヴァーナ・バガヴァーン,（テンリンシンリュウ ニルヴァーナ・バガヴァーン）,https://cf-vanguard.com/cardlist/?cardno=DZ-SS16/FFR02&expansion=295&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_086.png,ノーマルユニット,ドラゴンエンパイア,フレイムドラゴン,グレード 3,パワー 13000,クリティカル 1,シールド -,ツインドライブ、ペルソナライド,-,スタンダード,FFR,ひと和,【起】【(V)】【ターン1回】：【コスト】[手札から１枚捨てる]ことで、あなたのドロップから、「トリクスタ」と〈プレアドラゴン〉をそれぞれ１枚まで選び、(R)にコールする。【起】【(V)】【ターン1回】：【コスト】[【ソウルブラスト】(2)]することで、相手のリアガードを１枚選び、退却させる。【自】【(V)】【ターン1回】：このユニットがアタックした時、【コスト】[【カウンターブラスト】(1)]することで、以下を１つ行う。・【クロスオーバードレス】状態のあなたのリアガードを１枚選び、【スタンド】させる。・このターンにあなたがペルソナライドしているなら、それぞれ別名の【クロスオーバードレス】状態のあなたのリアガードを望む枚数選び、【スタンド】させる。,-,"Chakrabarthi Deity Dragon, Nirvana Bagarvan","https://cardfight.fandom.com/wiki/Chakrabarthi_Deity_Dragon,_Nirvana_Bagarvan",VGE-DZ-SS16,DZ-SS16/LG01
ブースターパック 【DZ-SS16】「伝説の先導者達」 2026/05/15(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ コロコロ（特別収録）,295,DZ-SS16/FFR03,武装神撃 ガルナヴェルリーナ,（ブソウシンゲキ ガルナヴェルリーナ）,https://cf-vanguard.com/cardlist/?cardno=DZ-SS16/FFR03&expansion=295&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_087.png,ノーマルユニット,ドラゴンエンパイア,タリスマン,グレード 2,パワー 10000,クリティカル 1,シールド 5000,インターセプト,-,スタンダード,FFR,ToMo,【クロスオーバードレス】－「トリクスタ」と〈プレアドラゴン〉をそれぞれ１枚【自】：このユニットが【クロスオーバードレス】で(R)に登場した時、【コスト】[【カウンターブラスト】(1)]することで、１枚引く。【永】【(R)】：相手のヴァンガードがグレード３以上で、このユニットが【クロスオーバードレス】状態なら、このユニットは『ブースト』を得る。【自】【(R)】：このユニットがアタックした時、あなたのヴァンガードが「ニルヴァーナ」を含むグレード３以上なら、そのバトル中、このユニットのパワー＋5000。,-,"Deity Strike Equip, Garna Vairina","https://cardfight.fandom.com/wiki/Deity_Strike_Equip,_Garna_Vairina",VGE-DZ-SS16,DZ-SS16/LG02
ブースターパック 【DZ-SS16】「伝説の先導者達」 2026/05/15(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ コロコロ（特別収録）,295,DZ-SS16/FFR04,約束の火 エルモ,（ヤクソクノヒ エルモ）,https://cf-vanguard.com/cardlist/?cardno=DZ-SS16/FFR04&expansion=295&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_088.png,ノーマルユニット,ドラゴンエンパイア,サラマンダー,グレード 1,パワー 8000,クリティカル 1,シールド 5000,ブースト,-,スタンダード,FFR,デザイン／前田ヒロユキ　イラスト／COGA　icon:MAMEX,【自】【(R)】：このユニットがブーストしたバトル終了時、あなたのヴァンガードが櫂アイコンを持つなら、【コスト】[このユニットをソウルに置く]ことで、１枚引く。【起】【ソウル】：あなたのヴァンガードが櫂アイコンを持つグレード３以上で、相手のヴァンガードがグレード３以上なら、【コスト】[このカードをバインドする]ことで、そのターン中、あなたのヴァンガードの元々のパワーは18000になる。【櫂アイコン】,-,"Flame of Promise, Aermo","https://cardfight.fandom.com/wiki/Flame_of_Promise,_Aermo_(D_Series)",VGE-DZ-SS16,DZ-SS16/LG03
ブースターパック 【DZ-SS16】「伝説の先導者達」 2026/05/15(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ コロコロ（特別収録）,295,DZ-SS16/FFR05,知の探究者 セルセーラ,（チノタンキュウシャ セルセーラ）,https://cf-vanguard.com/cardlist/?cardno=DZ-SS16/FFR05&expansion=295&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_089.png,ノーマルユニット,ダークステイツ,エルフ,グレード 3,パワー 13000,クリティカル 1,シールド -,ツインドライブ、ペルソナライド,-,スタンダード,FFR,三越はるは,【起】【(V)】【ターン1回】：【コスト】[手札から１枚ソウルに置く]ことで、あなたのドロップからノーマルオーダーを１枚選び、ソウルに置き、あなたのソウルから１枚まで選び、(R)にコールし、あなたのソウルからノーマルオーダーを１枚まで選び、そのターン中、『【永】：このカードはソウルからでもプレイでき、プレイされてドロップに置く際、かわりにバインドする。』を与える。【起】【(V)】【ターン1回】：【コスト】[【カウンターブラスト】(1)]することで、あなたの、ソウルとバインドゾーンのノーマルオーダーの種類の合計により、そのターン中、このユニットは以下すべてを得る。・３種類以上‐【自】【(V)】【ターン1回】：このユニットがアタックしたバトル終了時、このユニットを【スタンド】させ、そのターン中、ドライブ－２。相手のヴァンガードがグレード３以上なら、そのターン中、このユニットのドライブ＋１。・５種類以上‐【永】【(V)】：あなたのユニットすべてのパワー＋5000。,-,"Inquirer of Knowledge, Selseera","https://cardfight.fandom.com/wiki/Inquirer_of_Knowledge,_Selseera",VGE-DZ-SS16,DZ-SS16/005
